GeoFips,GeoName,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4
41000,Oregon,16133.6,16544.4,17069.2,17539.6,17902.2,18386.4,19015.5,19945.8,20577.0,21210.3,21856.0,22610.5,23294.2,23976.2,24782.4,25506.8,26230.6,26441.6,27261.9,28216.5,28635.4,28896.6,29599.5,29483.8,29611.3,29782.7,30062.6,30504.3,31009.8,31633.2,32081.2,32927.5,33619.4,34265.1,34914.1,35360.9,35833.2,36067.5,36393.0,36899.7,37549.8,37993.0,38505.4,38734.0,39007.4,39510.8,40400.1,41196.9,42144.4,43164.7,44378.9,45231.6,46781.5,47696.0,48302.1,49357.9,50703.6,51750.7,52407.6,52838.1,53487.7,54324.1,55074.4,56000.5,57044.4,58105.8,59055.2,59482.9,61464.7,62133.9,62573.8,63890.9,64993.3,66282.2,67470.6,68986.7,69980.8,71259.2,72686.6,74248.6,75461.1,77144.3,78409.2,79659.5,80716.8,81388.0,82854.5,84147.2,85611.1,86500.9,87202.8,88196.4,88224.6,88979.0,90170.2,92351.7,94615.4,96369.9,98159.5,98510.1,100199.2,100148.5,99648.1,99147.1,99754.2,100806.5,101229.2,102378.7,102887.4,103640.3,105352.4,107038.4,108239.2,110379.1,111217.1,112487.4,113435.6,114723.7,116746.4,119387.7,123975.1,125819.1,127460.4,129145.8,130528.6,132164.7,133030.4,134698.7,137392.3,141729.6,139314.7,137163.1,134733.2,134903.2,133855.7,134075.1,136908.5,137279.9,138350.9,139165.7,144094.0,144787.4,145326.8,147172.3,151157.9,152208.4,151870.6,155169.2,152820.9,154359.3,155615.2,156609.6,160400.2,163912.1,166843.0,169532.3,174449.7,176129.3,179158.5,180174.7,184082.8,184992.6,186407.1,188937.4,192628.1,196418.8,198332.8,201669.7,205765.4,208485.2,211839.7,214089.3,217067.2,218563.3,220180.3,224119.9,228772.1,246784.7,240352.6,243540.5,274456.5,257562.6,258478.0,259032.4,261747.3,262951.5,265102.6,266893.9,274289.0,274814.9,278217.9,280569.4
42000,Pennsylvania,78832.2,80140.5,82342.6,83817.6,85731.4,88106.1,90406.0,92452.9,94145.9,97259.2,99770.4,101912.4,105217.1,107041.5,110025.4,112556.4,115411.0,116894.3,119949.6,124280.7,127144.6,129306.4,133870.2,135213.0,137046.3,139274.6,141869.1,143123.4,144081.2,144016.0,147723.9,153025.6,158878.2,161621.9,159037.7,155497.4,165328.5,167077.1,169137.4,171648.6,180694.5,175554.5,175356.6,176407.4,177264.3,183819.4,190470.4,195756.2,199635.2,202343.7,204874.1,205153.1,216137.9,218046.6,220969.5,224153.9,227710.6,232070.6,235221.4,236597.0,238342.5,241616.4,243719.6,247692.8,252164.1,255320.5,256741.4,259420.0,261215.2,264899.8,266897.7,269216.1,269340.8,273184.1,276461.0,280437.8,282851.4,285989.0,288750.5,291784.5,294905.1,300794.5,304100.0,307542.7,310937.3,314553.8,318265.6,324765.1,327974.3,333624.5,335803.2,340284.9,343156.9,345895.7,349797.4,355106.6,363863.7,369731.1,375959.3,381208.7,386549.5,389227.5,388650.7,388317.3,391983.3,394997.6,396817.0,398735.3,403292.9,406326.7,410519.7,416604.0,423005.5,428677.3,435777.1,443078.8,440105.6,447698.1,453601.1,460033.9,463966.6,470505.8,475942.0,481348.1,498621.5,501546.6,503236.7,507230.4,512992.7,529904.2,525341.0,523737.4,509358.8,512310.7,509087.3,518516.0,522494.0,533022.7,540188.6,545636.6,555286.3,561702.2,567672.1,569454.9,578838.3,582341.5,582410.9,595930.6,583653.3,590335.4,591202.9,593689.1,601057.4,608125.4,614497.1,622007.0,628355.4,633016.4,638373.2,643527.0,646163.3,649418.8,657085.6,660647.7,660409.6,665945.6,675732.4,684723.3,694479.5,701765.0,713009.3,718919.8,724482.7,727713.0,729026.8,735346.9,742085.2,811506.2,802791.4,778919.4,867707.7,822415.2,821105.5,822059.4,820301.5,832490.1,844425.7,849896.1,869652.0,875051.1,881785.1,890752.3
44000,Rhode Island,6084.4,6170.4,6379.6,6455.5,6632.6,6766.6,6941.1,7119.5,7193.4,7474.9,7637.2,7819.1,8095.2,8202.9,8490.1,8662.8,9030.8,9228.8,9480.1,9834.2,10141.3,10333.9,10656.3,10689.0,10932.0,11113.1,11462.1,11527.0,11836.7,12036.8,12268.4,12600.3,12874.2,13228.6,13547.2,13794.2,14136.6,14275.9,14446.0,14751.0,14953.6,15346.4,15595.4,15870.0,15966.1,16204.1,16645.7,17110.9,17502.3,18005.2,18437.3,18947.2,19498.5,19794.4,19902.3,20121.6,20324.9,20470.3,20514.0,20412.2,20460.1,20523.4,20686.3,20923.4,21137.8,21497.1,21696.0,21959.5,22135.8,22373.4,22744.0,22681.5,22809.2,22959.3,23007.5,23426.7,23793.6,24258.0,24513.2,24551.2,24655.9,25030.5,25202.2,25564.2,25981.0,26406.5,26605.0,27224.8,27797.4,28179.4,28547.2,28874.8,28941.4,29285.0,29821.1,30276.8,31168.7,31547.8,32212.9,32571.7,33351.2,33652.7,33591.2,33851.9,34540.5,34896.6,35061.0,35364.6,36196.4,36345.0,36869.2,37390.2,37771.4,38335.0,38969.1,39090.5,38571.2,39117.7,39384.1,39892.2,40225.2,41080.8,41703.9,41638.2,42835.0,42791.8,42969.8,43144.3,43247.1,44381.0,43616.9,43829.5,41895.2,42665.0,42935.2,43564.3,43993.4,44968.1,45342.9,45591.1,45992.3,46852.9,46923.4,46972.9,47968.6,48121.5,47983.5,48672.2,47868.3,48016.6,48345.0,48518.3,49366.8,49653.6,50177.7,50982.5,51201.5,51747.7,51930.8,52220.7,51978.3,52293.2,52891.9,52894.4,53604.0,54178.6,55444.0,55590.4,56365.0,56585.9,56951.6,57773.2,60036.7,60236.7,60187.4,60793.5,61644.7,67420.5,65731.2,64229.8,72621.2,69162.1,68693.9,68872.1,68055.5,69592.3,70170.8,70238.3,71856.7,71982.8,73371.3,74225.7
45000,South Carolina,15570.0,15864.0,16403.6,16547.4,16838.1,17312.2,17802.4,18417.3,19019.1,19532.5,20193.7,20771.3,21336.3,21866.9,22596.2,23333.5,23958.3,24499.6,25281.0,26148.2,27101.2,27723.8,28624.5,28957.9,29250.0,29619.8,30056.8,30586.5,31123.4,32022.4,32828.0,33834.8,34974.1,35826.8,36603.6,37191.0,37776.2,38309.8,38976.8,39703.7,40650.5,41124.6,41565.9,42078.5,42758.4,43608.0,44603.4,45989.3,46326.8,47723.8,48979.4,49794.4,52039.2,51634.5,52216.1,53976.4,55064.2,56276.0,56975.0,57248.8,57809.5,58449.8,59144.5,60319.8,61222.8,62442.0,63214.7,63739.1,64806.9,65565.0,66273.8,66762.4,68106.5,69397.1,70356.7,71489.8,72880.8,73645.7,74264.4,75198.9,76515.7,78382.3,79378.0,80332.0,82087.3,82842.5,84063.7,85793.6,87238.9,89022.3,90696.5,92049.9,92351.6,93295.8,94766.0,96180.5,98199.1,100591.2,101542.2,102488.9,103712.9,104272.5,104063.0,104919.9,105579.4,107160.2,107692.2,108789.3,109473.2,110148.7,111685.8,113479.1,113792.4,116688.7,118586.3,120739.9,121710.6,123555.1,124958.0,127444.3,131785.1,133402.1,134958.4,136551.1,140147.6,142862.9,143803.9,145406.2,146893.4,153590.9,150342.3,148991.0,146093.4,147077.7,146351.4,147492.3,148942.8,151414.4,152787.9,153838.3,158462.0,160253.8,161201.4,161647.3,166772.6,167841.2,167233.8,171237.3,168169.2,169139.6,171207.0,172303.3,176020.7,180075.9,182379.6,184874.6,188487.5,190803.3,193440.7,195487.2,196838.2,198668.8,200874.2,203728.6,207175.1,209590.0,211272.4,213512.7,215643.1,218167.0,221184.2,224774.1,230898.1,232891.3,235346.7,238160.0,238917.8,262849.1,249371.7,250014.7,288050.5,267543.4,268826.0,272971.4,275651.0,280168.3,285389.7,291774.1,298139.9,297762.8,303079.7,307341.9
46000,South Dakota,4035.6,3946.4,3752.6,3996.7,4353.6,4246.2,4416.9,4833.5,4936.5,5012.5,5091.8,5529.1,5429.5,5556.1,5759.2,5916.7,5866.6,5219.5,5618.6,6161.5,6394.2,6534.6,6834.8,6849.9,6767.2,6959.7,6991.7,7328.4,7074.5,7211.1,7314.3,7508.8,8046.5,8199.6,8349.2,8478.0,8444.3,8465.9,8478.0,8536.6,8589.0,8773.9,8987.1,9038.2,9131.5,9201.3,9327.4,9553.8,9561.2,9694.5,9813.1,9893.0,10300.6,10404.9,10508.4,10711.4,11243.3,11426.8,11596.6,11668.7,11665.3,11935.0,11975.4,12352.3,12660.5,12928.8,13065.8,13085.2,13342.0,13543.6,13460.8,13734.2,14425.5,14516.7,14514.6,14838.8,14558.4,14689.0,14940.5,15271.1,16191.0,16629.8,16398.2,16442.8,16567.8,16566.3,16974.7,17082.1,17743.7,17962.1,18086.0,18619.7,18433.7,18763.8,18962.9,19635.3,19666.4,20110.5,20422.0,20605.8,20755.5,20934.0,20945.2,20933.9,20542.5,20668.2,21017.7,21365.5,22422.1,22629.2,22906.4,23333.2,24242.2,24511.5,24512.4,24946.7,25523.1,25921.5,26147.2,26429.7,26996.6,27319.4,27459.6,27796.9,29668.7,30185.7,30397.8,31118.0,32693.1,33295.5,32572.3,32146.3,31406.1,31711.7,31865.8,32324.6,32774.1,33432.6,34200.0,34324.9,36235.0,36315.1,36687.0,37382.8,37644.5,37774.8,36048.3,38411.0,37875.6,37998.1,37902.8,37584.4,38837.9,39789.4,39725.3,40076.0,40545.6,40868.5,41314.2,41912.0,41141.8,41299.0,41837.7,41927.5,42737.1,42965.9,43008.2,43246.0,44343.1,44483.9,44954.1,46794.8,47186.2,47240.7,48578.3,49120.4,49834.2,54377.3,52523.1,54438.8,59743.2,58216.7,58377.0,58174.7,60640.7,61819.2,62700.3,62953.1,64081.9,64407.6,64906.1,65309.9
47000,Tennessee,23765.2,24144.1,24781.3,25388.1,25897.5,26677.8,27550.0,28577.7,29263.8,30591.6,31624.8,32436.9,33551.7,33909.6,34913.6,35801.2,36722.0,37067.8,38633.0,39937.5,41291.0,41922.7,43214.8,43068.9,43954.1,44710.4,45419.4,46060.2,46751.9,47502.6,48324.4,49715.2,51441.1,53082.9,54189.7,55067.5,55946.7,56850.1,57374.4,58619.3,59836.1,60669.2,61712.2,62608.5,64233.4,64938.8,65890.2,68018.7,69165.0,70856.3,72493.5,73937.5,75569.8,76343.2,77246.7,78343.2,80060.0,81251.2,82747.6,83090.2,84361.9,85452.9,86370.2,88187.6,91419.9,93722.4,94823.7,96123.4,98159.4,99287.1,100512.0,102207.9,103494.6,105427.8,107109.8,109703.8,112219.0,113537.4,114845.6,116502.3,117781.0,120091.7,121642.9,123081.8,125199.9,126430.0,128122.1,131388.9,136045.4,139490.3,140700.2,142805.5,142534.0,144104.4,145575.9,148713.5,150674.4,152840.6,156109.6,156335.9,156761.0,158545.0,158177.8,159017.2,160439.5,162662.1,163179.6,165236.5,166758.7,168458.9,170860.9,173639.6,175710.6,178763.3,181594.3,183503.5,184212.1,186946.1,189477.7,192074.4,196655.9,199649.7,200669.8,203780.2,205956.7,209118.1,210434.8,213477.6,215961.6,223240.5,218515.4,215772.5,215670.1,217464.0,216430.5,218814.2,222930.0,226728.4,229378.9,231414.8,237544.9,240258.2,243078.2,244845.5,249393.0,252061.7,251511.8,257402.8,253454.7,253966.6,254636.6,255800.5,260349.1,263071.8,264765.4,267237.8,273164.3,276456.1,278881.5,280922.5,283415.6,284237.8,287721.1,290754.6,295254.1,297495.6,299850.9,304630.1,310167.3,313210.6,318951.9,322376.3,331751.0,334316.8,336703.4,339216.5,349531.9,367706.6,360732.7,360563.1,414909.3,387147.3,389830.9,396057.0,403544.5,407531.9,413682.8,419381.0,430244.0,433571.9,435874.4,440575.9
48000,Texas,81158.3,82661.4,85388.8,87701.9,89415.9,92222.4,95245.4,99030.7,101747.0,106412.0,110732.9,114281.3,118777.3,121951.7,126429.6,131540.7,135789.8,138960.8,145568.0,152399.1,159188.6,163658.3,172034.6,177942.8,181636.5,184042.2,186084.8,189946.0,192584.9,195829.0,199371.9,204623.2,207709.5,214149.1,220047.9,224578.0,228196.1,231964.8,235080.7,238554.4,240344.4,239438.0,238843.7,236738.0,240021.1,240766.4,243367.9,246909.1,249580.4,255201.4,260901.1,266349.7,270551.7,273290.8,276931.8,281678.9,289362.0,296067.4,302131.3,303096.9,304437.1,309183.2,313387.8,319585.8,327892.1,334617.9,339139.1,343889.4,350159.9,354772.2,356594.7,362663.3,365708.6,372879.9,378312.7,387949.0,392876.6,399567.6,405358.9,411607.9,420058.2,429233.1,436461.2,444185.6,457834.1,467011.9,477515.5,486709.7,502334.9,511032.9,520201.5,525961.0,533374.1,538154.8,544917.5,558744.0,575999.0,586305.4,598118.8,606530.2,630080.5,631787.4,631050.0,631402.9,631440.4,637386.1,641595.8,647350.3,653510.2,661370.0,669230.1,675149.4,681942.8,689050.5,699834.8,714697.2,732005.3,744626.4,761141.9,781329.9,810488.1,824387.9,831883.1,842999.6,858039.2,874080.7,883677.9,899811.9,935125.7,982017.6,976561.8,980292.1,937065.7,921956.6,913513.0,921347.5,952994.9,974170.4,992376.8,1008668.9,1053245.2,1068266.2,1085615.2,1092305.3,1126725.3,1137664.4,1132864.8,1174295.5,1152225.2,1169747.4,1181130.2,1191886.8,1229454.9,1252629.1,1267767.2,1280707.2,1285232.6,1279785.2,1282380.6,1277282.2,1262423.3,1265145.6,1279380.3,1298373.1,1332393.6,1355880.0,1377510.1,1405520.4,1429974.3,1450969.9,1476734.5,1497480.6,1514937.8,1528139.1,1542899.2,1560411.9,1553244.2,1649901.0,1623058.2,1618709.6,1839896.9,1751180.1,1766118.1,1801682.5,1825797.9,1861370.4,1902672.1,1927838.3,1967205.6,1976250.4,2006641.3,2032280.2
49000,Utah,7113.7,7341.9,7580.6,7818.3,8031.5,8280.5,8521.5,8928.3,9188.8,9572.3,9889.8,10195.7,10473.7,10741.4,11176.6,11489.2,11870.1,12054.1,12380.5,12969.1,13347.7,13511.9,14194.2,14459.9,14686.1,14921.7,15208.9,15415.3,15479.7,15912.5,16295.2,16857.0,17145.8,17590.1,18083.3,18384.5,18664.7,18895.4,19178.9,19500.3,19913.5,19984.3,20045.8,20175.9,20463.1,20847.6,21005.6,21396.3,21668.6,22107.6,22596.0,22865.2,23383.2,23780.1,24051.0,24554.3,25202.5,25779.5,26317.5,26604.1,27107.2,27704.5,28104.1,28594.1,29302.3,29867.1,30496.6,30757.6,31831.0,32216.2,32564.3,33254.5,33957.1,34821.4,35423.5,36322.3,37122.8,37749.7,38500.4,39726.2,40384.8,41420.6,42188.7,42737.1,44057.7,44571.7,45476.3,45896.5,46867.9,47776.3,48528.7,49221.2,49573.7,50217.6,51020.4,51868.3,52855.5,53972.7,54633.3,55460.8,56298.4,56772.6,56894.6,57189.1,58145.5,58217.5,58554.9,59116.5,59814.5,60302.2,61041.6,61923.6,62990.5,64295.7,65214.2,66679.5,68029.9,69809.5,71407.6,73400.4,76187.1,77925.2,79157.2,80975.0,83480.7,85618.0,85809.5,87205.7,88237.7,92041.6,90590.6,89001.2,87077.5,86977.9,86154.7,86168.5,87390.1,88039.4,89354.9,90977.6,94018.0,95382.1,96670.9,97455.8,100116.4,101189.4,100706.9,105699.9,103241.5,104882.3,106060.3,105927.8,108732.0,110149.8,111506.0,113838.1,117219.2,119039.6,120463.3,121923.8,124311.8,125444.9,127122.2,129283.4,131269.9,133324.7,135643.4,137948.9,141396.2,143494.2,145716.9,147974.7,153560.4,154098.5,156410.4,158625.3,161438.4,174771.6,169548.6,174002.2,196466.2,185056.1,187728.1,192622.7,194937.5,198785.7,203206.2,207117.8,209718.1,213566.3,216381.0,219187.0
50000,Vermont,2774.6,2831.2,2936.1,2962.2,2983.3,3066.0,3145.9,3285.3,3402.3,3529.1,3636.3,3725.9,3879.9,3944.4,4059.6,4175.6,4309.4,4400.7,4566.6,4749.5,4873.3,4953.5,5168.9,5249.6,5314.1,5424.0,5603.7,5622.8,5776.2,5876.4,5917.2,6054.3,6237.4,6402.1,6561.0,6720.9,6877.8,6953.5,7079.6,7213.7,7320.0,7513.6,7628.7,7797.0,7867.2,8045.5,8235.5,8545.1,8569.2,8817.6,9136.6,9337.1,9750.5,9871.7,9889.6,10100.5,10243.9,10317.8,10313.8,10300.3,10328.1,10455.7,10540.9,10704.5,10961.6,11224.4,11340.5,11381.5,11507.6,11594.3,11737.5,11805.1,11930.9,12137.9,12272.2,12551.2,12672.3,12767.0,12957.2,13052.3,13329.5,13505.2,13629.9,13718.0,14051.8,14187.0,14392.9,14804.2,15107.6,15350.3,15597.0,15779.8,15963.0,16157.8,16456.2,16727.7,17208.1,17644.9,17737.0,18130.8,18668.5,18851.8,18790.6,18878.9,18998.6,19089.8,19215.5,19488.4,19553.5,19726.5,19950.9,20552.5,20500.3,21069.7,21253.9,21372.5,21196.6,21305.8,21497.2,21910.1,22459.9,22687.5,22926.7,23139.7,23652.9,24005.1,24193.2,24400.6,25103.9,25792.4,25494.2,25407.1,25092.7,25189.9,25209.6,25373.4,25398.0,25970.6,26233.3,26353.0,27065.4,27428.8,27663.0,28033.8,28004.1,28327.0,28043.4,28792.9,28329.6,28691.1,28738.8,28904.4,29087.0,29474.2,29909.9,30426.8,30242.5,30533.9,30731.4,30884.1,30981.4,30959.1,31151.8,31200.8,31612.1,31779.2,32099.6,32349.8,32606.7,32968.5,33268.9,33624.2,34601.3,34692.4,34942.7,35059.8,35713.4,39292.4,37097.7,36991.9,41576.2,38861.3,38903.5,39073.2,39900.3,40518.5,40951.4,41791.1,42662.9,43085.4,42978.1,43402.6
51000,Virginia,34714.9,35213.3,36153.4,37001.7,37829.6,38976.7,40325.0,41393.5,42752.3,44536.3,45667.9,47005.1,48270.6,49322.6,50816.6,52335.5,54382.4,55818.9,57315.4,59467.6,62383.0,63002.5,64817.0,64402.5,66955.7,68170.6,69380.5,70714.1,71607.0,73198.7,75028.0,77181.6,79582.8,81607.4,83778.1,85230.8,86957.5,88283.8,89858.7,91976.5,94279.3,95403.5,96912.6,98645.7,100312.2,102255.9,104812.0,107570.8,109397.2,112442.2,115646.0,117937.6,120583.7,122366.7,123803.4,125850.8,127510.9,129161.1,130574.7,130999.7,133154.3,134444.0,135589.9,137515.8,140338.9,142876.7,144817.5,146434.3,148822.1,150230.6,151346.1,153171.0,154685.5,158408.9,160042.7,162033.7,164529.8,166171.8,167501.3,169172.7,171127.8,174103.4,176498.1,178605.8,183122.1,184903.3,187729.0,190752.1,194213.9,198228.4,201972.9,205119.2,211042.4,210722.8,214806.1,219531.5,224927.9,230068.3,234462.0,238021.1,242782.9,245989.1,243594.6,244890.8,247257.9,250350.6,252763.1,255059.3,259795.1,263375.3,268447.0,273683.4,277914.0,281645.9,286285.5,292903.6,295544.0,301081.0,306178.2,310352.4,318996.8,322591.4,324542.1,328085.0,336544.9,340646.7,342837.5,344772.3,349970.6,359455.3,357071.6,355528.0,347395.4,350318.1,349021.8,351126.2,357287.3,363855.0,367073.7,370495.8,380165.6,383490.4,388422.9,390461.7,397477.2,400002.2,399658.6,411150.4,397601.0,398237.5,398266.3,400214.3,407634.6,412922.4,416937.6,421345.6,426848.7,432302.1,435748.3,437453.9,439186.0,441940.8,446087.4,451551.4,456197.7,460246.7,464327.8,468716.6,472468.6,476516.2,482193.6,487888.0,495514.9,499957.4,504115.2,507658.7,512960.0,543503.9,532014.8,535203.1,596422.9,567556.0,571628.6,578951.4,584443.2,592251.2,606084.0,613389.4,622863.8,633492.5,638386.3,645197.1
53000,Washington,26445.2,27030.0,27716.8,28403.1,29048.4,29740.1,30758.2,32101.2,33473.6,34647.3,35996.0,37349.5,38846.7,39984.2,41554.7,42626.2,44138.3,45192.4,46843.6,48844.5,49464.7,50606.9,52504.1,52884.7,53502.5,54234.2,54897.9,55659.9,57091.1,57845.5,58187.5,60043.1,60980.2,61836.5,62991.7,63626.6,65009.4,65810.9,66747.2,67779.8,69320.3,70067.9,71213.7,72734.1,72567.0,73563.4,75061.2,77791.2,78820.5,80637.0,82541.1,84608.4,87850.1,89512.1,90926.8,92566.3,96421.0,98434.6,100085.4,101599.9,103609.4,105269.8,106997.1,109276.7,111968.5,113412.1,115019.5,118279.4,118197.5,120523.2,120801.3,122663.6,123973.2,126133.6,127008.4,129645.1,131235.7,133118.1,135011.8,136373.6,140314.1,143087.4,145208.0,147107.5,151305.5,153507.3,155212.9,158418.0,165536.2,168262.9,170993.5,172669.2,176453.2,175872.7,180712.6,186442.9,191974.0,191114.6,191744.6,194437.9,196887.3,200197.6,196087.2,196610.6,198808.2,200077.8,201723.1,203683.4,204478.4,208170.5,211795.5,212227.0,213523.4,218467.8,219522.8,245857.7,227121.6,230508.8,233416.6,240088.1,247558.1,251713.0,254414.0,259114.4,266156.9,273521.6,277481.6,281921.7,284959.3,293970.7,291867.7,286726.8,278259.9,278764.5,276169.5,278365.3,280119.0,284438.4,287162.0,290027.6,298351.5,300095.5,303354.1,308042.2,318006.3,323104.7,323158.2,335261.7,325973.2,329084.8,333616.2,335136.1,344684.2,351820.5,359233.5,365368.4,370309.2,374878.2,378918.9,381337.0,389748.1,393500.5,398568.2,407265.7,413637.0,419557.6,425653.5,433220.8,442205.1,446587.8,455437.2,462206.7,475841.4,481461.3,486358.3,493675.7,500434.9,536599.9,527593.5,526226.9,586276.1,567969.6,568206.4,574615.2,575708.4,581290.9,590745.5,598336.0,610476.3,620467.4,626022.3,632495.6
54000,West Virginia,9986.5,10064.8,10220.8,10692.3,10971.4,11399.2,11580.1,11878.4,11393.7,12800.8,13245.9,13570.3,13716.6,13911.9,14448.3,14814.2,15178.0,15363.8,15701.8,16306.7,16689.9,15997.1,17613.1,17879.9,17970.4,18033.2,18050.8,18185.5,18164.8,18338.0,18627.0,19087.1,19327.0,19770.6,20364.4,20225.7,20430.8,20683.6,20834.6,21077.6,20141.4,21208.8,21793.5,21869.0,21443.8,21488.8,21684.4,22242.3,22322.5,23033.6,23581.1,23948.8,24434.1,24377.5,24546.5,24959.4,25621.6,26089.3,26418.7,26607.4,26922.2,27104.6,27356.1,27943.7,28640.0,29222.1,29686.4,30006.0,30245.5,30522.7,30468.8,30665.3,31260.5,31667.6,31924.6,32309.4,32595.6,32730.6,32880.0,33216.4,33519.6,33960.9,34434.4,34693.3,35180.6,35469.4,35710.0,36151.3,36686.3,37013.7,37348.3,37474.0,37704.0,37805.6,38153.2,38651.6,39390.2,40094.0,40437.9,41084.2,42213.3,42718.2,42743.0,43326.9,43797.7,44030.3,44357.3,44787.3,44423.4,44680.0,45143.8,45564.0,45666.1,46398.7,46769.4,47370.6,47916.9,48618.2,49100.1,49781.8,51265.3,52067.3,52416.9,52838.3,53540.1,53917.6,54310.7,54970.4,55883.5,58732.0,58328.2,58891.9,57874.4,58777.4,58412.8,58885.3,59395.7,60180.8,61202.0,61349.8,62992.8,63933.1,64530.7,64779.4,65449.3,65815.3,65108.5,65580.5,65128.8,65222.7,65073.5,65185.4,66030.1,66943.2,67451.1,68202.7,68105.3,68732.2,68592.6,68321.1,68003.8,68023.0,67940.1,68304.5,70207.0,70293.8,71023.8,71665.9,72618.8,73610.9,75111.0,75599.3,76702.8,76962.8,76938.3,76382.3,77094.4,86698.9,80164.6,79005.9,93455.5,85310.2,85298.4,86405.6,87447.3,88354.7,89093.5,90084.1,91812.6,93475.2,93057.3,93973.7
55000,Wisconsin,29573.5,30117.3,30943.9,31801.8,32752.1,33800.5,34601.4,35687.5,36717.7,37693.5,38734.4,39693.8,41127.6,42129.3,43405.1,44529.3,45740.2,46145.3,47749.4,49561.2,50025.7,50859.0,52681.8,52779.6,53456.7,53997.4,55130.5,55119.4,55342.8,56651.1,57906.7,58954.2,61129.3,62422.3,63510.7,64294.9,65233.6,65821.6,66548.9,67371.6,68525.6,69421.2,70426.2,71152.4,71845.4,72494.0,73996.7,75692.9,75807.7,77515.1,79251.0,80984.1,84060.4,84845.8,85724.6,87155.5,88576.5,90025.0,91272.3,91798.3,92072.5,93458.6,94545.1,96280.0,98571.9,100982.1,102097.5,103718.0,104474.1,105976.2,107039.1,108970.7,110277.8,112395.0,114172.5,116220.5,117546.1,118553.8,119624.3,120885.8,123048.4,125292.0,126975.7,128433.4,130849.6,132463.8,134493.5,137427.9,140021.4,142330.8,144244.3,145923.6,146146.5,147330.8,149306.8,152164.0,155277.1,157767.7,159612.8,161319.2,165668.1,166830.5,166490.7,167383.5,168836.7,170947.0,171232.3,173024.1,172970.1,174437.2,176105.2,179664.7,179124.0,182537.2,185472.0,187752.4,187569.7,188884.2,191138.0,191524.8,199022.3,200029.7,201763.9,203417.6,209358.6,209872.1,210457.7,212431.1,216501.5,222602.6,219229.8,218444.2,213249.2,216308.5,216730.5,218559.4,217112.1,220948.1,223850.6,227132.9,231717.2,233569.6,237473.7,235765.8,241631.2,243080.7,242721.2,250600.2,242975.5,245585.6,246948.7,247539.3,249960.8,254445.9,256174.3,260080.2,263518.1,265468.3,267116.7,268425.1,268871.4,269464.1,272088.9,272962.1,277285.1,279805.9,284266.1,286561.1,292445.3,293607.8,297432.1,300502.0,304789.4,307189.0,308003.1,311649.0,313513.0,337396.3,325354.0,331082.8,368819.9,348236.8,349963.4,353171.9,356574.7,359283.3,366053.5,367069.6,372545.7,375330.5,380235.9,384209.5
